date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag,same day year ago
20150208,08/02/2015,7,8,769,Sunday,Sun,Weekend,6,112,02/02/2015,20150202,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,08/02/2014
20150209,09/02/2015,1,9,770,Monday,Mon,Weekday,7,113,09/02/2015,20150209,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,09/02/2014
20150210,10/02/2015,2,10,771,Tuesday,Tue,Weekday,7,113,09/02/2015,20150209,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,10/02/2014
20150211,11/02/2015,3,11,772,Wednesday,Wed,Weekday,7,113,09/02/2015,20150209,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,11/02/2014
20150212,12/02/2015,4,12,773,Thursday,Thu,Weekday,7,113,09/02/2015,20150209,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,12/02/2014
20150213,13/02/2015,5,13,774,Friday,Fri,Weekday,7,113,09/02/2015,20150209,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,13/02/2014
20150214,14/02/2015,6,14,775,Saturday,Sat,Weekend,7,113,09/02/2015,20150209,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,14/02/2014
20150215,15/02/2015,7,15,776,Sunday,Sun,Weekend,7,113,09/02/2015,20150209,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,15/02/2014
20150216,16/02/2015,1,16,777,Monday,Mon,Weekday,8,114,16/02/2015,20150216,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,16/02/2014
20150217,17/02/2015,2,17,778,Tuesday,Tue,Weekday,8,114,16/02/2015,20150216,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,17/02/2014
20150218,18/02/2015,3,18,779,Wednesday,Wed,Weekday,8,114,16/02/2015,20150216,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,18/02/2014
20150219,19/02/2015,4,19,780,Thursday,Thu,Weekday,8,114,16/02/2015,20150216,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,19/02/2014
20150220,20/02/2015,5,20,781,Friday,Fri,Weekday,8,114,16/02/2015,20150216,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,20/02/2014
20150221,21/02/2015,6,21,782,Saturday,Sat,Weekend,8,114,16/02/2015,20150216,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,21/02/2014
20150222,22/02/2015,7,22,783,Sunday,Sun,Weekend,8,114,16/02/2015,20150216,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,22/02/2014
20150223,23/02/2015,1,23,784,Monday,Mon,Weekday,9,115,23/02/2015,20150223,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,23/02/2014
20150224,24/02/2015,2,24,785,Tuesday,Tue,Weekday,9,115,23/02/2015,20150223,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,24/02/2014
20150225,25/02/2015,3,25,786,Wednesday,Wed,Weekday,9,115,23/02/2015,20150223,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,25/02/2014
20150226,26/02/2015,4,26,787,Thursday,Thu,Weekday,9,115,23/02/2015,20150223,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,26/02/2014
20150227,27/02/2015,5,27,788,Friday,Fri,Weekday,9,115,23/02/2015,20150223,2,26,February,Feb,1,2015,201502,8,3,2015,Not Month End,27/02/2014
20150228,28/02/2015,6,28,789,Saturday,Sat,Weekend,9,115,23/02/2015,20150223,2,26,February,Feb,1,2015,201502,8,3,2015,Month End,28/02/2014
20150301,01/03/2015,7,1,790,Sunday,Sun,Weekend,9,115,23/02/2015,20150223,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,01/03/2014
20150302,02/03/2015,1,2,791,Monday,Mon,Weekday,10,116,02/03/2015,20150302,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,02/03/2014
20150303,03/03/2015,2,3,792,Tuesday,Tue,Weekday,10,116,02/03/2015,20150302,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,03/03/2014
20150304,04/03/2015,3,4,793,Wednesday,Wed,Weekday,10,116,02/03/2015,20150302,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,04/03/2014
20150305,05/03/2015,4,5,794,Thursday,Thu,Weekday,10,116,02/03/2015,20150302,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,05/03/2014
20150306,06/03/2015,5,6,795,Friday,Fri,Weekday,10,116,02/03/2015,20150302,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,06/03/2014
20150307,07/03/2015,6,7,796,Saturday,Sat,Weekend,10,116,02/03/2015,20150302,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,07/03/2014
20150308,08/03/2015,7,8,797,Sunday,Sun,Weekend,10,116,02/03/2015,20150302,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,08/03/2014
20150309,09/03/2015,1,9,798,Monday,Mon,Weekday,11,117,09/03/2015,20150309,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,09/03/2014
20150310,10/03/2015,2,10,799,Tuesday,Tue,Weekday,11,117,09/03/2015,20150309,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,10/03/2014
20150311,11/03/2015,3,11,800,Wednesday,Wed,Weekday,11,117,09/03/2015,20150309,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,11/03/2014
20150312,12/03/2015,4,12,801,Thursday,Thu,Weekday,11,117,09/03/2015,20150309,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,12/03/2014
20150313,13/03/2015,5,13,802,Friday,Fri,Weekday,11,117,09/03/2015,20150309,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,13/03/2014
20150314,14/03/2015,6,14,803,Saturday,Sat,Weekend,11,117,09/03/2015,20150309,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,14/03/2014
20150315,15/03/2015,7,15,804,Sunday,Sun,Weekend,11,117,09/03/2015,20150309,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,15/03/2014
20150316,16/03/2015,1,16,805,Monday,Mon,Weekday,12,118,16/03/2015,20150316,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,16/03/2014
20150317,17/03/2015,2,17,806,Tuesday,Tue,Weekday,12,118,16/03/2015,20150316,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,17/03/2014
20150318,18/03/2015,3,18,807,Wednesday,Wed,Weekday,12,118,16/03/2015,20150316,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,18/03/2014
20150319,19/03/2015,4,19,808,Thursday,Thu,Weekday,12,118,16/03/2015,20150316,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,19/03/2014
20150320,20/03/2015,5,20,809,Friday,Fri,Weekday,12,118,16/03/2015,20150316,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,20/03/2014
20150321,21/03/2015,6,21,810,Saturday,Sat,Weekend,12,118,16/03/2015,20150316,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,21/03/2014
20150322,22/03/2015,7,22,811,Sunday,Sun,Weekend,12,118,16/03/2015,20150316,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,22/03/2014
20150323,23/03/2015,1,23,812,Monday,Mon,Weekday,13,119,23/03/2015,20150323,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,23/03/2014
20150324,24/03/2015,2,24,813,Tuesday,Tue,Weekday,13,119,23/03/2015,20150323,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,24/03/2014
20150325,25/03/2015,3,25,814,Wednesday,Wed,Weekday,13,119,23/03/2015,20150323,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,25/03/2014
20150326,26/03/2015,4,26,815,Thursday,Thu,Weekday,13,119,23/03/2015,20150323,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,26/03/2014
20150327,27/03/2015,5,27,816,Friday,Fri,Weekday,13,119,23/03/2015,20150323,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,27/03/2014
20150328,28/03/2015,6,28,817,Saturday,Sat,Weekend,13,119,23/03/2015,20150323,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,28/03/2014
20150329,29/03/2015,7,29,818,Sunday,Sun,Weekend,13,119,23/03/2015,20150323,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,29/03/2014
20150330,30/03/2015,1,30,819,Monday,Mon,Weekday,14,120,30/03/2015,20150330,3,27,March,Mar,1,2015,201503,9,3,2015,Not Month End,30/03/2014
20150331,31/03/2015,2,31,820,Tuesday,Tue,Weekday,14,120,30/03/2015,20150330,3,27,March,Mar,1,2015,201503,9,3,2015,Month End,31/03/2014
20150401,01/04/2015,3,1,821,Wednesday,Wed,Weekday,14,120,30/03/2015,20150330,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,01/04/2014
20150402,02/04/2015,4,2,822,Thursday,Thu,Weekday,14,120,30/03/2015,20150330,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,02/04/2014
20150403,03/04/2015,5,3,823,Friday,Fri,Weekday,14,120,30/03/2015,20150330,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,03/04/2014
20150404,04/04/2015,6,4,824,Saturday,Sat,Weekend,14,120,30/03/2015,20150330,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,04/04/2014
20150405,05/04/2015,7,5,825,Sunday,Sun,Weekend,14,120,30/03/2015,20150330,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,05/04/2014
20150406,06/04/2015,1,6,826,Monday,Mon,Weekday,15,121,06/04/2015,20150406,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,06/04/2014
20150407,07/04/2015,2,7,827,Tuesday,Tue,Weekday,15,121,06/04/2015,20150406,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,07/04/2014
20150408,08/04/2015,3,8,828,Wednesday,Wed,Weekday,15,121,06/04/2015,20150406,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,08/04/2014
20150409,09/04/2015,4,9,829,Thursday,Thu,Weekday,15,121,06/04/2015,20150406,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,09/04/2014
20150410,10/04/2015,5,10,830,Friday,Fri,Weekday,15,121,06/04/2015,20150406,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,10/04/2014
20150411,11/04/2015,6,11,831,Saturday,Sat,Weekend,15,121,06/04/2015,20150406,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,11/04/2014
20150412,12/04/2015,7,12,832,Sunday,Sun,Weekend,15,121,06/04/2015,20150406,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,12/04/2014
20150413,13/04/2015,1,13,833,Monday,Mon,Weekday,16,122,13/04/2015,20150413,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,13/04/2014
20150414,14/04/2015,2,14,834,Tuesday,Tue,Weekday,16,122,13/04/2015,20150413,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,14/04/2014
20150415,15/04/2015,3,15,835,Wednesday,Wed,Weekday,16,122,13/04/2015,20150413,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,15/04/2014
20150416,16/04/2015,4,16,836,Thursday,Thu,Weekday,16,122,13/04/2015,20150413,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,16/04/2014
20150417,17/04/2015,5,17,837,Friday,Fri,Weekday,16,122,13/04/2015,20150413,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,17/04/2014
20150418,18/04/2015,6,18,838,Saturday,Sat,Weekend,16,122,13/04/2015,20150413,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,18/04/2014
20150419,19/04/2015,7,19,839,Sunday,Sun,Weekend,16,122,13/04/2015,20150413,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,19/04/2014
20150420,20/04/2015,1,20,840,Monday,Mon,Weekday,17,123,20/04/2015,20150420,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,20/04/2014
20150421,21/04/2015,2,21,841,Tuesday,Tue,Weekday,17,123,20/04/2015,20150420,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,21/04/2014
20150422,22/04/2015,3,22,842,Wednesday,Wed,Weekday,17,123,20/04/2015,20150420,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,22/04/2014
20150423,23/04/2015,4,23,843,Thursday,Thu,Weekday,17,123,20/04/2015,20150420,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,23/04/2014
20150424,24/04/2015,5,24,844,Friday,Fri,Weekday,17,123,20/04/2015,20150420,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,24/04/2014
20150425,25/04/2015,6,25,845,Saturday,Sat,Weekend,17,123,20/04/2015,20150420,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,25/04/2014
20150426,26/04/2015,7,26,846,Sunday,Sun,Weekend,17,123,20/04/2015,20150420,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,26/04/2014
20150427,27/04/2015,1,27,847,Monday,Mon,Weekday,18,124,27/04/2015,20150427,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,27/04/2014
20150428,28/04/2015,2,28,848,Tuesday,Tue,Weekday,18,124,27/04/2015,20150427,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,28/04/2014
20150429,29/04/2015,3,29,849,Wednesday,Wed,Weekday,18,124,27/04/2015,20150427,4,28,April,Apr,2,2015,201504,10,4,2015,Not Month End,29/04/2014
20150430,30/04/2015,4,30,850,Thursday,Thu,Weekday,18,124,27/04/2015,20150427,4,28,April,Apr,2,2015,201504,10,4,2015,Month End,30/04/2014
20150501,01/05/2015,5,1,851,Friday,Fri,Weekday,18,124,27/04/2015,20150427,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,01/05/2014
20150502,02/05/2015,6,2,852,Saturday,Sat,Weekend,18,124,27/04/2015,20150427,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,02/05/2014
20150503,03/05/2015,7,3,853,Sunday,Sun,Weekend,18,124,27/04/2015,20150427,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,03/05/2014
20150504,04/05/2015,1,4,854,Monday,Mon,Weekday,19,125,04/05/2015,20150504,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,04/05/2014
20150505,05/05/2015,2,5,855,Tuesday,Tue,Weekday,19,125,04/05/2015,20150504,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,05/05/2014
20150506,06/05/2015,3,6,856,Wednesday,Wed,Weekday,19,125,04/05/2015,20150504,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,06/05/2014
20150507,07/05/2015,4,7,857,Thursday,Thu,Weekday,19,125,04/05/2015,20150504,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,07/05/2014
20150508,08/05/2015,5,8,858,Friday,Fri,Weekday,19,125,04/05/2015,20150504,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,08/05/2014
20150509,09/05/2015,6,9,859,Saturday,Sat,Weekend,19,125,04/05/2015,20150504,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,09/05/2014
20150510,10/05/2015,7,10,860,Sunday,Sun,Weekend,19,125,04/05/2015,20150504,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,10/05/2014
20150511,11/05/2015,1,11,861,Monday,Mon,Weekday,20,126,11/05/2015,20150511,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,11/05/2014
20150512,12/05/2015,2,12,862,Tuesday,Tue,Weekday,20,126,11/05/2015,20150511,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,12/05/2014
20150513,13/05/2015,3,13,863,Wednesday,Wed,Weekday,20,126,11/05/2015,20150511,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,13/05/2014
20150514,14/05/2015,4,14,864,Thursday,Thu,Weekday,20,126,11/05/2015,20150511,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,14/05/2014
20150515,15/05/2015,5,15,865,Friday,Fri,Weekday,20,126,11/05/2015,20150511,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,15/05/2014
20150516,16/05/2015,6,16,866,Saturday,Sat,Weekend,20,126,11/05/2015,20150511,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,16/05/2014
20150517,17/05/2015,7,17,867,Sunday,Sun,Weekend,20,126,11/05/2015,20150511,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,17/05/2014
20150518,18/05/2015,1,18,868,Monday,Mon,Weekday,21,127,18/05/2015,20150518,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,18/05/2014
20150519,19/05/2015,2,19,869,Tuesday,Tue,Weekday,21,127,18/05/2015,20150518,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,19/05/2014
20150520,20/05/2015,3,20,870,Wednesday,Wed,Weekday,21,127,18/05/2015,20150518,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,20/05/2014
20150521,21/05/2015,4,21,871,Thursday,Thu,Weekday,21,127,18/05/2015,20150518,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,21/05/2014
20150522,22/05/2015,5,22,872,Friday,Fri,Weekday,21,127,18/05/2015,20150518,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,22/05/2014
20150523,23/05/2015,6,23,873,Saturday,Sat,Weekend,21,127,18/05/2015,20150518,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,23/05/2014
20150524,24/05/2015,7,24,874,Sunday,Sun,Weekend,21,127,18/05/2015,20150518,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,24/05/2014
20150525,25/05/2015,1,25,875,Monday,Mon,Weekday,22,128,25/05/2015,20150525,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,25/05/2014
20150526,26/05/2015,2,26,876,Tuesday,Tue,Weekday,22,128,25/05/2015,20150525,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,26/05/2014
20150527,27/05/2015,3,27,877,Wednesday,Wed,Weekday,22,128,25/05/2015,20150525,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,27/05/2014
20150528,28/05/2015,4,28,878,Thursday,Thu,Weekday,22,128,25/05/2015,20150525,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,28/05/2014
20150529,29/05/2015,5,29,879,Friday,Fri,Weekday,22,128,25/05/2015,20150525,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,29/05/2014
20150530,30/05/2015,6,30,880,Saturday,Sat,Weekend,22,128,25/05/2015,20150525,5,29,May,May,2,2015,201505,11,4,2015,Not Month End,30/05/2014
20150531,31/05/2015,7,31,881,Sunday,Sun,Weekend,22,128,25/05/2015,20150525,5,29,May,May,2,2015,201505,11,4,2015,Month End,31/05/2014
20150601,01/06/2015,1,1,882,Monday,Mon,Weekday,23,129,01/06/2015,20150601,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,01/06/2014
20150602,02/06/2015,2,2,883,Tuesday,Tue,Weekday,23,129,01/06/2015,20150601,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,02/06/2014
20150603,03/06/2015,3,3,884,Wednesday,Wed,Weekday,23,129,01/06/2015,20150601,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,03/06/2014
20150604,04/06/2015,4,4,885,Thursday,Thu,Weekday,23,129,01/06/2015,20150601,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,04/06/2014
20150605,05/06/2015,5,5,886,Friday,Fri,Weekday,23,129,01/06/2015,20150601,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,05/06/2014
20150606,06/06/2015,6,6,887,Saturday,Sat,Weekend,23,129,01/06/2015,20150601,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,06/06/2014
20150607,07/06/2015,7,7,888,Sunday,Sun,Weekend,23,129,01/06/2015,20150601,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,07/06/2014
20150608,08/06/2015,1,8,889,Monday,Mon,Weekday,24,130,08/06/2015,20150608,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,08/06/2014
20150609,09/06/2015,2,9,890,Tuesday,Tue,Weekday,24,130,08/06/2015,20150608,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,09/06/2014
20150610,10/06/2015,3,10,891,Wednesday,Wed,Weekday,24,130,08/06/2015,20150608,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,10/06/2014
20150611,11/06/2015,4,11,892,Thursday,Thu,Weekday,24,130,08/06/2015,20150608,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,11/06/2014
20150612,12/06/2015,5,12,893,Friday,Fri,Weekday,24,130,08/06/2015,20150608,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,12/06/2014
20150613,13/06/2015,6,13,894,Saturday,Sat,Weekend,24,130,08/06/2015,20150608,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,13/06/2014
20150614,14/06/2015,7,14,895,Sunday,Sun,Weekend,24,130,08/06/2015,20150608,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,14/06/2014
20150615,15/06/2015,1,15,896,Monday,Mon,Weekday,25,131,15/06/2015,20150615,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,15/06/2014
20150616,16/06/2015,2,16,897,Tuesday,Tue,Weekday,25,131,15/06/2015,20150615,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,16/06/2014
20150617,17/06/2015,3,17,898,Wednesday,Wed,Weekday,25,131,15/06/2015,20150615,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,17/06/2014
20150618,18/06/2015,4,18,899,Thursday,Thu,Weekday,25,131,15/06/2015,20150615,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,18/06/2014
20150619,19/06/2015,5,19,900,Friday,Fri,Weekday,25,131,15/06/2015,20150615,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,19/06/2014
20150620,20/06/2015,6,20,901,Saturday,Sat,Weekend,25,131,15/06/2015,20150615,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,20/06/2014
20150621,21/06/2015,7,21,902,Sunday,Sun,Weekend,25,131,15/06/2015,20150615,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,21/06/2014
20150622,22/06/2015,1,22,903,Monday,Mon,Weekday,26,132,22/06/2015,20150622,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,22/06/2014
20150623,23/06/2015,2,23,904,Tuesday,Tue,Weekday,26,132,22/06/2015,20150622,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,23/06/2014
20150624,24/06/2015,3,24,905,Wednesday,Wed,Weekday,26,132,22/06/2015,20150622,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,24/06/2014
20150625,25/06/2015,4,25,906,Thursday,Thu,Weekday,26,132,22/06/2015,20150622,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,25/06/2014
20150626,26/06/2015,5,26,907,Friday,Fri,Weekday,26,132,22/06/2015,20150622,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,26/06/2014
20150627,27/06/2015,6,27,908,Saturday,Sat,Weekend,26,132,22/06/2015,20150622,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,27/06/2014
20150628,28/06/2015,7,28,909,Sunday,Sun,Weekend,26,132,22/06/2015,20150622,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,28/06/2014
20150629,29/06/2015,1,29,910,Monday,Mon,Weekday,27,133,29/06/2015,20150629,6,30,June,Jun,2,2015,201506,12,4,2015,Not Month End,29/06/2014
20150630,30/06/2015,2,30,911,Tuesday,Tue,Weekday,27,133,29/06/2015,20150629,6,30,June,Jun,2,2015,201506,12,4,2015,Month End,30/06/2014
20150701,01/07/2015,3,1,912,Wednesday,Wed,Weekday,27,133,29/06/2015,20150629,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,01/07/2014
20150702,02/07/2015,4,2,913,Thursday,Thu,Weekday,27,133,29/06/2015,20150629,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,02/07/2014
20150703,03/07/2015,5,3,914,Friday,Fri,Weekday,27,133,29/06/2015,20150629,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,03/07/2014
20150704,04/07/2015,6,4,915,Saturday,Sat,Weekend,27,133,29/06/2015,20150629,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,04/07/2014
20150705,05/07/2015,7,5,916,Sunday,Sun,Weekend,27,133,29/06/2015,20150629,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,05/07/2014
20150706,06/07/2015,1,6,917,Monday,Mon,Weekday,28,134,06/07/2015,20150706,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,06/07/2014
20150707,07/07/2015,2,7,918,Tuesday,Tue,Weekday,28,134,06/07/2015,20150706,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,07/07/2014
20150708,08/07/2015,3,8,919,Wednesday,Wed,Weekday,28,134,06/07/2015,20150706,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,08/07/2014
20150709,09/07/2015,4,9,920,Thursday,Thu,Weekday,28,134,06/07/2015,20150706,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,09/07/2014
20150710,10/07/2015,5,10,921,Friday,Fri,Weekday,28,134,06/07/2015,20150706,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,10/07/2014
20150711,11/07/2015,6,11,922,Saturday,Sat,Weekend,28,134,06/07/2015,20150706,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,11/07/2014
20150712,12/07/2015,7,12,923,Sunday,Sun,Weekend,28,134,06/07/2015,20150706,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,12/07/2014
20150713,13/07/2015,1,13,924,Monday,Mon,Weekday,29,135,13/07/2015,20150713,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,13/07/2014
20150714,14/07/2015,2,14,925,Tuesday,Tue,Weekday,29,135,13/07/2015,20150713,7,31,July,Jul,3,2015,201507,1,1,2016,Not Month End,14/07/2014
